date,time,local_date,local_time,player_count,wayback_url
2006-02-07,03:48:20,2006-02-06,21:48:20,71906,https://web.archive.org/web/20060207034820/http://www.runescape.com/title.ws
2006-02-07,04:54:28,2006-02-06,22:54:28,51403,https://web.archive.org/web/20060207045428/http://www.runescape.com/title.ws
2006-02-07,07:01:14,2006-02-07,01:01:14,38368,https://web.archive.org/web/20060207070114/http://www.runescape.com/title.ws
2006-02-07,09:03:45,2006-02-07,03:03:45,31104,https://web.archive.org/web/20060207090345/http://www.runescape.com/title.ws
2006-02-07,09:46:21,2006-02-07,03:46:21,30906,https://web.archive.org/web/20060207094621/http://www.runescape.com/title.ws
2006-02-08,02:02:58,2006-02-07,20:02:58,112259,https://web.archive.org/web/20060208020258/http://www.runescape.com/title.ws
2006-02-08,09:11:22,2006-02-08,03:11:22,30536,https://web.archive.org/web/20060208091122/http://www.runescape.com/title.ws
2006-02-09,03:13:58,2006-02-08,21:13:58,82234,https://web.archive.org/web/20060209031358/http://www.runescape.com/title.ws
2006-03-28,12:44:23,2006-03-28,06:44:23,12564,https://web.archive.org/web/20060328124423/http://www.runescape.com/title.ws
2006-04-05,03:50:59,2006-04-04,22:50:59,61803,https://web.archive.org/web/20060405035059/http://www.runescape.com/title.ws
2006-04-05,03:51:05,2006-04-04,22:51:05,61834,https://web.archive.org/web/20060405035105/http://www.runescape.com/title.ws
2006-04-05,14:15:12,2006-04-05,09:15:12,91233,https://web.archive.org/web/20060405141512/http://www.runescape.com/title.ws
2006-04-09,16:54:01,2006-04-09,11:54:01,170059,https://web.archive.org/web/20060409165401/http://www.runescape.com/title.ws
2006-04-09,16:57:01,2006-04-09,11:57:01,170416,https://web.archive.org/web/20060409165701/http://www.runescape.com/title.ws
2006-04-10,16:54:09,2006-04-10,11:54:09,116994,https://web.archive.org/web/20060410165409/http://www.runescape.com/title.ws
2006-04-11,01:00:09,2006-04-10,20:00:09,140663,https://web.archive.org/web/20060411010009/http://www.runescape.com/title.ws
2006-04-11,02:46:25,2006-04-10,21:46:25,90685,https://web.archive.org/web/20060411024625/http://www.runescape.com/title.ws
2006-04-11,19:21:40,2006-04-11,14:21:40,130335,https://web.archive.org/web/20060411192140/http://www.runescape.com/title.ws
2006-04-11,19:57:42,2006-04-11,14:57:42,141107,https://web.archive.org/web/20060411195742/http://www.runescape.com/title.ws
2006-04-12,17:53:38,2006-04-12,12:53:38,121761,https://web.archive.org/web/20060412175338/http://www.runescape.com/title.ws
2006-04-12,19:10:56,2006-04-12,14:10:56,129164,https://web.archive.org/web/20060412191056/http://www.runescape.com/title.ws
2006-04-13,08:40:33,2006-04-13,03:40:33,74893,https://web.archive.org/web/20060413084033/http://www.runescape.com/title.ws
2006-04-13,21:16:46,2006-04-13,16:16:46,164970,https://web.archive.org/web/20060413211646/http://www.runescape.com/title.ws
2006-04-14,08:40:54,2006-04-14,03:40:54,94169,https://web.archive.org/web/20060414084054/http://www.runescape.com/title.ws
2006-04-14,16:48:36,2006-04-14,11:48:36,176257,https://web.archive.org/web/20060414164836/http://www.runescape.com/title.ws
2006-04-14,18:31:42,2006-04-14,13:31:42,177744,https://web.archive.org/web/20060414183142/http://www.runescape.com/title.ws
2006-04-16,08:41:51,2006-04-16,03:41:51,82512,https://web.archive.org/web/20060416084151/http://www.runescape.com/title.ws
2006-04-17,08:52:03,2006-04-17,03:52:03,86867,https://web.archive.org/web/20060417085203/http://www.runescape.com/title.ws
2006-04-17,17:03:14,2006-04-17,12:03:14,151005,https://web.archive.org/web/20060417170314/http://www.runescape.com/title.ws
2006-04-17,17:36:15,2006-04-17,12:36:15,154851,https://web.archive.org/web/20060417173615/http://www.runescape.com/title.ws
2006-04-18,05:04:10,2006-04-18,00:04:10,58571,https://web.archive.org/web/20060418050410/http://www.runescape.com/title.ws
2006-04-23,00:05:14,2006-04-22,19:05:14,144360,https://web.archive.org/web/20060423000514/http://www.runescape.com/title.ws
2006-04-23,00:08:40,2006-04-22,19:08:40,144374,https://web.archive.org/web/20060423000840/http://www.runescape.com/title.ws
2006-04-23,01:12:22,2006-04-22,20:12:22,143161,https://web.archive.org/web/20060423011222/http://www.runescape.com/title.ws
2006-04-23,01:12:29,2006-04-22,20:12:29,143159,https://web.archive.org/web/20060423011229/http://www.runescape.com/title.ws
2006-04-23,01:15:57,2006-04-22,20:15:57,143791,https://web.archive.org/web/20060423011557/http://www.runescape.com/title.ws
2006-04-23,08:39:42,2006-04-23,03:39:42,94322,https://web.archive.org/web/20060423083942/http://www.runescape.com/title.ws
2006-04-23,15:43:41,2006-04-23,10:43:41,175616,https://web.archive.org/web/20060423154341/http://www.runescape.com/title.ws
2006-04-23,16:19:26,2006-04-23,11:19:26,178500,https://web.archive.org/web/20060423161926/http://www.runescape.com/title.ws
2006-04-24,07:38:52,2006-04-24,02:38:52,41749,https://web.archive.org/web/20060424073852/http://www.runescape.com/title.ws
2006-04-24,16:00:36,2006-04-24,11:00:36,94182,https://web.archive.org/web/20060424160036/http://www.runescape.com/title.ws
2006-04-27,10:04:11,2006-04-27,05:04:11,43402,https://web.archive.org/web/20060427100411/http://www.runescape.com/title.ws
2006-04-28,09:35:52,2006-04-28,04:35:52,48969,https://web.archive.org/web/20060428093552/http://www.runescape.com/title.ws
2006-05-16,01:46:49,2006-05-15,20:46:49,110411,https://web.archive.org/web/20060516014649/http://www.runescape.com/title.ws
2006-06-13,07:18:42,2006-06-13,02:18:42,65130,https://web.archive.org/web/20060613071842/http://www.runescape.com/title.ws
2006-06-29,22:14:38,2006-06-29,17:14:38,154840,https://web.archive.org/web/20060629221438/http://www.runescape.com/title.ws
2006-07-02,18:10:00,2006-07-02,13:10:00,157923,https://web.archive.org/web/20060702181000/http://www.runescape.com/title.ws
2006-07-02,18:10:24,2006-07-02,13:10:24,157901,https://web.archive.org/web/20060702181024/http://www.runescape.com/title.ws
2006-07-02,20:39:06,2006-07-02,15:39:06,150499,https://web.archive.org/web/20060702203906/http://www.runescape.com/title.ws
2006-07-02,20:39:31,2006-07-02,15:39:31,150501,https://web.archive.org/web/20060702203931/http://www.runescape.com/title.ws
2006-07-02,20:40:34,2006-07-02,15:40:34,150131,https://web.archive.org/web/20060702204034/http://www.runescape.com/title.ws
2006-07-02,20:42:13,2006-07-02,15:42:13,149800,https://web.archive.org/web/20060702204213/http://www.runescape.com/title.ws
2006-07-05,07:03:18,2006-07-05,02:03:18,87862,https://web.archive.org/web/20060705070318/http://www.runescape.com/title.ws
2006-07-06,04:34:16,2006-07-05,23:34:16,108632,https://web.archive.org/web/20060706043416/http://www.runescape.com/title.ws
2006-07-07,12:47:53,2006-07-07,07:47:53,101848,https://web.archive.org/web/20060707124753/http://www.runescape.com/title.ws
2006-07-18,00:07:20,2006-07-17,19:07:20,146136,https://web.archive.org/web/20060718000720/http://www.runescape.com/title.ws
2006-07-18,12:21:36,2006-07-18,07:21:36,84035,https://web.archive.org/web/20060718122136/http://www.runescape.com/title.ws
2006-08-04,12:46:28,2006-08-04,07:46:28,116856,https://web.archive.org/web/20060804124628/http://www.runescape.com/title.ws
2006-08-04,18:40:27,2006-08-04,13:40:27,195863,https://web.archive.org/web/20060804184027/http://www.runescape.com/title.ws
2006-08-10,16:16:48,2006-08-10,11:16:48,176502,https://web.archive.org/web/20060810161648/http://www.runescape.com/title.ws
2006-08-20,06:07:17,2006-08-20,01:07:17,93326,https://web.archive.org/web/20060820060717/http://www.runescape.com/title.ws
2006-08-22,07:41:26,2006-08-22,02:41:26,73250,https://web.archive.org/web/20060822074126/http://www.runescape.com/title.ws
2006-08-22,08:45:11,2006-08-22,03:45:11,77788,https://web.archive.org/web/20060822084511/http://www.runescape.com/title.ws
2006-08-22,09:13:11,2006-08-22,04:13:11,78122,https://web.archive.org/web/20060822091311/http://www.runescape.com/title.ws
2006-08-22,09:14:27,2006-08-22,04:14:27,78261,https://web.archive.org/web/20060822091427/http://www.runescape.com/title.ws
2006-08-22,09:15:26,2006-08-22,04:15:26,78323,https://web.archive.org/web/20060822091526/http://www.runescape.com/title.ws
2006-08-22,09:45:32,2006-08-22,04:45:32,79187,https://web.archive.org/web/20060822094532/http://www.runescape.com/title.ws
2006-09-02,04:37:00,2006-09-01,23:37:00,111027,https://web.archive.org/web/20060902043700/http://www.runescape.com/title.ws
2006-11-01,05:23:29,2006-10-31,23:23:29,56548,https://web.archive.org/web/20061101052329/http://www.runescape.com/title.ws
2006-11-09,01:14:32,2006-11-08,19:14:32,157496,https://web.archive.org/web/20061109011432/http://www.runescape.com/title.ws
2006-12-05,06:15:55,2006-12-05,00:15:55,57765,https://web.archive.org/web/20061205061555/http://www.runescape.com/title.ws
2007-02-02,00:33:10,2007-02-01,18:33:10,168582,https://web.archive.org/web/20070202003310/http://www.runescape.com/title.ws
2007-02-05,20:46:49,2007-02-05,14:46:49,157499,https://web.archive.org/web/20070205204649/http://www.runescape.com/title.ws
2007-04-05,21:45:40,2007-04-05,16:45:40,214989,https://web.archive.org/web/20070405214540/http://www.runescape.com/title.ws
2007-04-06,18:37:25,2007-04-06,13:37:25,234767,https://web.archive.org/web/20070406183725/http://www.runescape.com/title.ws
2007-05-14,04:57:37,2007-05-13,23:57:37,67402,https://web.archive.org/web/20070514045737/http://www.runescape.com/title.ws
2007-05-25,08:43:29,2007-05-25,03:43:29,67305,https://web.archive.org/web/20070525084329/http://www.runescape.com/title.ws
2007-06-09,09:48:59,2007-06-09,04:48:59,122706,https://web.archive.org/web/20070609094859/http://www.runescape.com/title.ws
2007-06-18,06:21:25,2007-06-18,01:21:25,107926,https://web.archive.org/web/20070618062125/http://www.runescape.com/title.ws
2007-07-11,15:00:46,2007-07-11,10:00:46,187878,https://web.archive.org/web/20070711150046/http://www.runescape.com/title.ws
2007-09-06,05:09:11,2007-09-06,00:09:11,62566,https://web.archive.org/web/20070906050911/http://www.runescape.com/title.ws
2007-10-09,16:25:41,2007-10-09,11:25:41,128011,https://web.archive.org/web/20071009162541/http://www.runescape.com/title.ws
2007-10-11,00:42:59,2007-10-10,19:42:59,152089,https://web.archive.org/web/20071011004259/http://www.runescape.com/title.ws
2007-10-12,01:27:45,2007-10-11,20:27:45,141134,https://web.archive.org/web/20071012012745/http://www.runescape.com/title.ws
2007-10-12,13:08:07,2007-10-12,08:08:07,105986,https://web.archive.org/web/20071012130807/http://www.runescape.com/title.ws
2007-10-13,05:10:45,2007-10-13,00:10:45,112573,https://web.archive.org/web/20071013051045/http://www.runescape.com/title.ws
2007-10-14,06:15:59,2007-10-14,01:15:59,114280,https://web.archive.org/web/20071014061559/http://www.runescape.com/title.ws
2007-10-15,07:55:17,2007-10-15,02:55:17,78451,https://web.archive.org/web/20071015075517/http://www.runescape.com/title.ws
2007-10-16,09:12:20,2007-10-16,04:12:20,71152,https://web.archive.org/web/20071016091220/http://www.runescape.com/title.ws
2007-10-17,11:35:55,2007-10-17,06:35:55,89364,https://web.archive.org/web/20071017113555/http://www.runescape.com/title.ws
2007-10-18,13:42:06,2007-10-18,08:42:06,103645,https://web.archive.org/web/20071018134206/http://www.runescape.com/title.ws
2007-10-19,21:08:00,2007-10-19,16:08:00,194557,https://web.archive.org/web/20071019210800/http://www.runescape.com/title.ws
2007-10-20,23:43:43,2007-10-20,18:43:43,169097,https://web.archive.org/web/20071020234343/http://www.runescape.com/title.ws
2007-10-22,02:10:06,2007-10-21,21:10:06,131536,https://web.archive.org/web/20071022021006/http://www.runescape.com/title.ws
2007-10-23,07:15:00,2007-10-23,02:15:00,73806,https://web.archive.org/web/20071023071500/http://www.runescape.com/title.ws
2007-10-24,17:12:11,2007-10-24,12:12:11,138611,https://web.archive.org/web/20071024171211/http://www.runescape.com/title.ws
2007-10-26,00:22:41,2007-10-25,19:22:41,168310,https://web.archive.org/web/20071026002241/http://www.runescape.com/title.ws
2007-10-28,13:37:18,2007-10-28,08:37:18,182489,https://web.archive.org/web/20071028133718/http://www.runescape.com/title.ws
2007-10-29,18:10:35,2007-10-29,13:10:35,149793,https://web.archive.org/web/20071029181035/http://www.runescape.com/title.ws
2007-10-30,22:45:09,2007-10-30,17:45:09,161687,https://web.archive.org/web/20071030224509/http://www.runescape.com/title.ws
2007-11-01,04:02:27,2007-10-31,23:02:27,72316,https://web.archive.org/web/20071101040227/http://www.runescape.com/title.ws
2007-11-02,08:24:34,2007-11-02,03:24:34,85947,https://web.archive.org/web/20071102082434/http://www.runescape.com/title.ws
2007-11-03,13:51:03,2007-11-03,08:51:03,194843,https://web.archive.org/web/20071103135103/http://www.runescape.com/title.ws
2007-11-04,23:07:50,2007-11-04,17:07:50,175772,https://web.archive.org/web/20071104230750/http://www.runescape.com/title.ws
2007-11-06,03:47:26,2007-11-05,21:47:26,117491,https://web.archive.org/web/20071106034726/http://www.runescape.com/title.ws
2007-11-07,10:11:48,2007-11-07,04:11:48,61297,https://web.archive.org/web/20071107101148/http://www.runescape.com/title.ws
2007-11-08,21:04:24,2007-11-08,15:04:24,154461,https://web.archive.org/web/20071108210424/http://www.runescape.com/title.ws
2007-11-10,03:09:35,2007-11-09,21:09:35,179288,https://web.archive.org/web/20071110030935/http://www.runescape.com/title.ws
2007-11-11,17:43:41,2007-11-11,11:43:41,225641,https://web.archive.org/web/20071111174341/http://www.runescape.com/title.ws
2007-11-13,02:35:52,2007-11-12,20:35:52,145777,https://web.archive.org/web/20071113023552/http://www.runescape.com/title.ws
2007-11-14,13:32:52,2007-11-14,07:32:52,91804,https://web.archive.org/web/20071114133252/http://www.runescape.com/title.ws
2007-11-16,01:00:58,2007-11-15,19:00:58,164980,https://web.archive.org/web/20071116010058/http://www.runescape.com/title.ws
2007-11-17,05:55:39,2007-11-16,23:55:39,119907,https://web.archive.org/web/20071117055539/http://www.runescape.com/title.ws
2007-11-18,12:41:57,2007-11-18,06:41:57,140451,https://web.archive.org/web/20071118124157/http://www.runescape.com/title.ws
2007-11-20,03:48:19,2007-11-19,21:48:19,124066,https://web.archive.org/web/20071120034819/http://www.runescape.com/title.ws
2007-11-21,20:09:30,2007-11-21,14:09:30,205179,https://web.archive.org/web/20071121200930/http://www.runescape.com/title.ws
2007-11-23,07:46:01,2007-11-23,01:46:01,104356,https://web.archive.org/web/20071123074601/http://www.runescape.com/title.ws
2007-11-25,01:18:49,2007-11-24,19:18:49,194465,https://web.archive.org/web/20071125011849/http://www.runescape.com/title.ws
2007-11-26,15:19:12,2007-11-26,09:19:12,91141,https://web.archive.org/web/20071126151912/http://www.runescape.com/title.ws
2007-11-28,07:25:38,2007-11-28,01:25:38,75041,https://web.archive.org/web/20071128072538/http://www.runescape.com/title.ws
2007-11-30,02:17:50,2007-11-29,20:17:50,162952,https://web.archive.org/web/20071130021750/http://www.runescape.com/title.ws
2007-12-01,11:26:21,2007-12-01,05:26:21,130094,https://web.archive.org/web/20071201112621/http://www.runescape.com/title.ws
2007-12-03,07:53:40,2007-12-03,01:53:40,78167,https://web.archive.org/web/20071203075340/http://www.runescape.com/title.ws
2007-12-04,19:24:55,2007-12-04,13:24:55,145688,https://web.archive.org/web/20071204192455/http://www.runescape.com/title.ws
2007-12-06,00:46:23,2007-12-05,18:46:23,182282,https://web.archive.org/web/20071206004623/http://www.runescape.com/title.ws
2007-12-09,12:49:01,2007-12-09,06:49:01,146623,https://web.archive.org/web/20071209124901/http://www.runescape.com/title.ws
2007-12-11,02:39:01,2007-12-10,20:39:01,145053,https://web.archive.org/web/20071211023901/http://www.runescape.com/title.ws
2007-12-12,16:36:33,2007-12-12,10:36:33,125607,https://web.archive.org/web/20071212163633/http://www.runescape.com/title.ws
2007-12-14,09:38:41,2007-12-14,03:38:41,44525,https://web.archive.org/web/20071214093841/http://www.runescape.com/title.ws
2007-12-15,22:54:15,2007-12-15,16:54:15,201999,https://web.archive.org/web/20071215225415/http://www.runescape.com/title.ws
2007-12-17,13:41:54,2007-12-17,07:41:54,96743,https://web.archive.org/web/20071217134154/http://www.runescape.com/title.ws
2007-12-19,09:32:49,2007-12-19,03:32:49,53217,https://web.archive.org/web/20071219093249/http://www.runescape.com/title.ws
2007-12-21,05:47:00,2007-12-20,23:47:00,84388,https://web.archive.org/web/20071221054700/http://www.runescape.com/title.ws
2007-12-22,15:10:37,2007-12-22,09:10:37,192330,https://web.archive.org/web/20071222151037/http://www.runescape.com/title.ws
2007-12-24,05:55:52,2007-12-23,23:55:52,110017,https://web.archive.org/web/20071224055552/http://www.runescape.com/title.ws
2007-12-25,18:17:47,2007-12-25,12:17:47,122670,https://web.archive.org/web/20071225181747/http://www.runescape.com/title.ws
2007-12-27,08:56:17,2007-12-27,02:56:17,78106,https://web.archive.org/web/20071227085617/http://www.runescape.com/title.ws
2007-12-29,07:20:13,2007-12-29,01:20:13,82113,https://web.archive.org/web/20071229072013/http://www.runescape.com/title.ws
2007-12-31,09:50:12,2007-12-31,03:50:12,83279,https://web.archive.org/web/20071231095012/http://www.runescape.com/title.ws
2008-01-02,00:38:04,2008-01-01,18:38:04,173573,https://web.archive.org/web/20080102003804/http://www.runescape.com/title.ws
2008-01-03,20:01:49,2008-01-03,14:01:49,178625,https://web.archive.org/web/20080103200149/http://www.runescape.com/title.ws
2008-01-05,06:15:32,2008-01-05,00:15:32,99854,https://web.archive.org/web/20080105061532/http://www.runescape.com/title.ws
2008-01-06,17:16:13,2008-01-06,11:16:13,180299,https://web.archive.org/web/20080106171613/http://www.runescape.com/title.ws
2008-01-08,10:55:41,2008-01-08,04:55:41,36672,https://web.archive.org/web/20080108105541/http://www.runescape.com/title.ws
2008-01-10,16:51:33,2008-01-10,10:51:33,106523,https://web.archive.org/web/20080110165133/http://www.runescape.com/title.ws
2008-01-12,03:00:37,2008-01-11,21:00:37,146878,https://web.archive.org/web/20080112030037/http://www.runescape.com/title.ws
2008-01-13,17:33:13,2008-01-13,11:33:13,192369,https://web.archive.org/web/20080113173313/http://www.runescape.com/title.ws
2008-01-15,07:50:29,2008-01-15,01:50:29,39976,https://web.archive.org/web/20080115075029/http://www.runescape.com/title.ws
2008-01-16,22:15:37,2008-01-16,16:15:37,163918,https://web.archive.org/web/20080116221537/http://www.runescape.com/title.ws
2008-01-18,03:33:19,2008-01-17,21:33:19,117877,https://web.archive.org/web/20080118033319/http://www.runescape.com/title.ws
2008-01-19,19:16:46,2008-01-19,13:16:46,227075,https://web.archive.org/web/20080119191646/http://www.runescape.com/title.ws
2008-01-22,10:44:45,2008-01-22,04:44:45,41219,https://web.archive.org/web/20080122104445/http://www.runescape.com/title.ws
2008-01-24,00:24:29,2008-01-23,18:24:29,164781,https://web.archive.org/web/20080124002429/http://www.runescape.com/title.ws
2008-01-25,10:42:14,2008-01-25,04:42:14,47877,https://web.archive.org/web/20080125104214/http://www.runescape.com/title.ws
2008-01-26,21:09:38,2008-01-26,15:09:38,210551,https://web.archive.org/web/20080126210938/http://www.runescape.com/title.ws
2008-01-29,16:14:23,2008-01-29,10:14:23,118824,https://web.archive.org/web/20080129161423/http://www.runescape.com/title.ws
2008-02-01,03:43:03,2008-01-31,21:43:03,95885,https://web.archive.org/web/20080201034303/http://www.runescape.com/title.ws
2008-02-03,05:25:14,2008-02-02,23:25:14,118841,https://web.archive.org/web/20080203052514/http://www.runescape.com/title.ws
2008-02-05,09:22:00,2008-02-05,03:22:00,46244,https://web.archive.org/web/20080205092200/http://www.runescape.com/title.ws
2008-02-07,08:11:10,2008-02-07,02:11:10,45640,https://web.archive.org/web/20080207081110/http://www.runescape.com/title.ws
2008-02-09,01:59:02,2008-02-08,19:59:02,158055,https://web.archive.org/web/20080209015902/http://www.runescape.com/title.ws
2008-02-11,13:50:18,2008-02-11,07:50:18,78394,https://web.archive.org/web/20080211135018/http://www.runescape.com/title.ws
2008-02-13,11:07:59,2008-02-13,05:07:59,50186,https://web.archive.org/web/20080213110759/http://www.runescape.com/title.ws
2008-02-14,23:29:58,2008-02-14,17:29:58,142515,https://web.archive.org/web/20080214232958/http://www.runescape.com/title.ws
2008-02-18,08:17:56,2008-02-18,02:17:56,66561,https://web.archive.org/web/20080218081756/http://www.runescape.com/title.ws
2008-02-20,00:30:32,2008-02-19,18:30:32,153730,https://web.archive.org/web/20080220003032/http://www.runescape.com/title.ws
2008-02-21,13:24:47,2008-02-21,07:24:47,77741,https://web.archive.org/web/20080221132447/http://www.runescape.com/title.ws
2008-02-23,06:24:28,2008-02-23,00:24:28,95069,https://web.archive.org/web/20080223062428/http://www.runescape.com/title.ws
2008-02-24,16:56:50,2008-02-24,10:56:50,193790,https://web.archive.org/web/20080224165650/http://www.runescape.com/title.ws
2008-02-26,09:22:43,2008-02-26,03:22:43,45454,https://web.archive.org/web/20080226092243/http://www.runescape.com/title.ws
2008-02-29,00:52:00,2008-02-28,18:52:00,141971,https://web.archive.org/web/20080229005200/http://www.runescape.com/title.ws
2008-03-01,06:49:52,2008-03-01,00:49:52,87441,https://web.archive.org/web/20080301064952/http://www.runescape.com/title.ws
2008-03-02,00:13:12,2008-03-01,18:13:12,159824,https://web.archive.org/web/20080302001312/http://www.runescape.com/title.ws
2008-03-03,03:28:21,2008-03-02,21:28:21,93890,https://web.archive.org/web/20080303032821/http://www.runescape.com/title.ws
2008-03-07,03:52:51,2008-03-06,21:52:51,85568,https://web.archive.org/web/20080307035251/http://www.runescape.com/title.ws
2008-03-09,11:07:24,2008-03-09,06:07:24,97570,https://web.archive.org/web/20080309110724/http://www.runescape.com/title.ws
2008-03-11,01:28:36,2008-03-10,20:28:36,123352,https://web.archive.org/web/20080311012836/http://www.runescape.com/title.ws
2008-03-13,09:59:38,2008-03-13,04:59:38,36174,https://web.archive.org/web/20080313095938/http://www.runescape.com/title.ws
2008-03-15,21:23:16,2008-03-15,16:23:16,190702,https://web.archive.org/web/20080315212316/http://www.runescape.com/title.ws
2008-03-17,04:40:14,2008-03-16,23:40:14,60257,https://web.archive.org/web/20080317044014/http://www.runescape.com/title.ws
2008-03-19,02:17:48,2008-03-18,21:17:48,115820,https://web.archive.org/web/20080319021748/http://www.runescape.com/title.ws
2008-03-21,07:47:34,2008-03-21,02:47:34,84829,https://web.archive.org/web/20080321074734/http://www.runescape.com/title.ws
2008-03-23,10:18:09,2008-03-23,05:18:09,93304,https://web.archive.org/web/20080323101809/http://www.runescape.com/title.ws
2008-03-25,09:27:28,2008-03-25,04:27:28,67647,https://web.archive.org/web/20080325092728/http://www.runescape.com/title.ws
2008-03-27,01:01:49,2008-03-26,20:01:49,144088,https://web.archive.org/web/20080327010149/http://www.runescape.com/title.ws
2008-03-29,04:26:36,2008-03-28,23:26:36,112291,https://web.archive.org/web/20080329042636/http://www.runescape.com/title.ws
2008-03-31,04:07:16,2008-03-30,23:07:16,73524,https://web.archive.org/web/20080331040716/http://www.runescape.com/title.ws
2008-04-03,02:10:58,2008-04-02,21:10:58,107679,https://web.archive.org/web/20080403021058/http://www.runescape.com/title.ws
2008-04-04,19:38:00,2008-04-04,14:38:00,157006,https://web.archive.org/web/20080404193800/http://www.runescape.com/title.ws
2008-04-06,00:26:02,2008-04-05,19:26:02,150652,https://web.archive.org/web/20080406002602/http://www.runescape.com/title.ws
2008-04-08,11:31:52,2008-04-08,06:31:52,67520,https://web.archive.org/web/20080408113152/http://www.runescape.com/title.ws
2008-04-10,11:14:03,2008-04-10,06:14:03,69817,https://web.archive.org/web/20080410111403/http://www.runescape.com/title.ws
2008-04-11,18:57:05,2008-04-11,13:57:05,141757,https://web.archive.org/web/20080411185705/http://www.runescape.com/title.ws
2008-04-13,13:24:43,2008-04-13,08:24:43,151445,https://web.archive.org/web/20080413132443/http://www.runescape.com/title.ws
2008-04-15,01:10:00,2008-04-14,20:10:00,137491,https://web.archive.org/web/20080415011000/http://www.runescape.com/title.ws
2008-04-16,11:06:15,2008-04-16,06:06:15,71189,https://web.archive.org/web/20080416110615/http://www.runescape.com/title.ws
2008-04-17,18:23:10,2008-04-17,13:23:10,112283,https://web.archive.org/web/20080417182310/http://www.runescape.com/title.ws
2008-04-19,08:33:08,2008-04-19,03:33:08,95688,https://web.archive.org/web/20080419083308/http://www.runescape.com/title.ws
2008-04-20,12:49:00,2008-04-20,07:49:00,127500,https://web.archive.org/web/20080420124900/http://www.runescape.com/title.ws
2008-04-22,01:49:55,2008-04-21,20:49:55,119793,https://web.archive.org/web/20080422014955/http://www.runescape.com/title.ws
2008-04-23,02:20:41,2008-04-22,21:20:41,102874,https://web.archive.org/web/20080423022041/http://www.runescape.com/title.ws
2008-04-26,04:04:09,2008-04-25,23:04:09,108286,https://web.archive.org/web/20080426040409/http://www.runescape.com/title.ws
2008-04-28,14:17:33,2008-04-28,09:17:33,72363,https://web.archive.org/web/20080428141733/http://www.runescape.com/title.ws
2008-04-30,08:45:25,2008-04-30,03:45:25,46484,https://web.archive.org/web/20080430084525/http://www.runescape.com/title.ws
2008-05-02,01:13:37,2008-05-01,20:13:37,120930,https://web.archive.org/web/20080502011337/http://www.runescape.com/title.ws
2008-05-03,19:55:38,2008-05-03,14:55:38,175534,https://web.archive.org/web/20080503195538/http://www.runescape.com/title.ws
2008-05-04,07:38:14,2008-05-04,02:38:14,84844,https://web.archive.org/web/20080504073814/http://www.runescape.com/title.ws
2008-05-05,07:23:35,2008-05-05,02:23:35,55843,https://web.archive.org/web/20080505072335/http://www.runescape.com/title.ws
2008-05-06,14:24:01,2008-05-06,09:24:01,66247,https://web.archive.org/web/20080506142401/http://www.runescape.com/title.ws
2008-05-07,19:02:53,2008-05-07,14:02:53,102770,https://web.archive.org/web/20080507190253/http://www.runescape.com/title.ws
2008-05-09,08:55:20,2008-05-09,03:55:20,49280,https://web.archive.org/web/20080509085520/http://www.runescape.com/title.ws
2008-05-11,09:49:48,2008-05-11,04:49:48,85046,https://web.archive.org/web/20080511094948/http://www.runescape.com/title.ws
2008-05-12,15:27:55,2008-05-12,10:27:55,130580,https://web.archive.org/web/20080512152755/http://www.runescape.com/title.ws
2008-05-14,05:09:15,2008-05-14,00:09:15,41269,https://web.archive.org/web/20080514050915/http://www.runescape.com/title.ws
2008-05-16,07:05:43,2008-05-16,02:05:43,46205,https://web.archive.org/web/20080516070543/http://www.runescape.com/title.ws
2008-05-18,04:55:33,2008-05-17,23:55:33,92233,https://web.archive.org/web/20080518045533/http://www.runescape.com/title.ws
2008-05-20,15:39:17,2008-05-20,10:39:17,95861,https://web.archive.org/web/20080520153917/http://www.runescape.com/title.ws
2008-05-22,13:29:20,2008-05-22,08:29:20,69657,https://web.archive.org/web/20080522132920/http://www.runescape.com/title.ws
2008-05-23,23:01:01,2008-05-23,18:01:01,138162,https://web.archive.org/web/20080523230101/http://www.runescape.com/title.ws
2008-05-25,09:51:26,2008-05-25,04:51:26,94532,https://web.archive.org/web/20080525095126/http://www.runescape.com/title.ws
2008-05-26,15:50:25,2008-05-26,10:50:25,165113,https://web.archive.org/web/20080526155025/http://www.runescape.com/title.ws
2008-05-27,17:53:31,2008-05-27,12:53:31,118000,https://web.archive.org/web/20080527175331/http://www.runescape.com/title.ws
2008-05-29,06:21:12,2008-05-29,01:21:12,50365,https://web.archive.org/web/20080529062112/http://www.runescape.com/title.ws
2008-06-02,14:40:18,2008-06-02,09:40:18,98192,https://web.archive.org/web/20080602144018/http://www.runescape.com/title.ws
2008-06-04,00:23:00,2008-06-03,19:23:00,133811,https://web.archive.org/web/20080604002300/http://www.runescape.com/title.ws
2008-06-05,03:10:29,2008-06-04,22:10:29,94699,https://web.archive.org/web/20080605031029/http://www.runescape.com/title.ws
2008-06-07,20:04:35,2008-06-07,15:04:35,169648,https://web.archive.org/web/20080607200435/http://www.runescape.com/title.ws
2008-06-09,04:45:24,2008-06-08,23:45:24,86894,https://web.archive.org/web/20080609044524/http://www.runescape.com/title.ws
2008-06-12,03:02:49,2008-06-11,22:02:49,108110,https://web.archive.org/web/20080612030249/http://www.runescape.com/title.ws
